title,content,date,variant,images,verified,author,rating,product,url,sentiment
Flash light is very low.,Updated version is not available in this phone. upgrade flash light so we can take clearly pics during at night .,2022-10-26,,,Yes,Neeraj K.,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=79,0
Very Good but camera quality is average,Camera,2022-11-08,"Size: 6GB RAM, 128GB Storage Colour: Black Dusk",,Yes,chandu,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=81,0
Camera quality good within a range but let nhi distance picture quality not good,One issue of heating during charging in this phone,2022-10-29,,"https://m.media-amazon.com/images/I/71GlHPlCPyL._SY88.jpg
https://m.media-amazon.com/images/I/71wznlZ7eDL._SY88.jpg
https://m.media-amazon.com/images/I/81srlOAFNNL._SY88.jpg",Yes,zeeshan umar,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=81,0
Camera Quality Sahi Nahi Hai,Camera Quality Sahi Nahi Hai,2022-11-04,"Size: 6GB RAM, 128GB Storage Colour: Blue Tide",,Yes,Kushal Bera,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=82,0
Good,The media could not be loaded.,2023-02-02,"Size: 6GB RAM, 128GB Storage Colour: Blue Tide",,Yes,Amazon Customer,5.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=83,0
Awesome  👏 Awesome  😍 soundtrack 😀 👌 thanks amazon nd one plus i first purchase first time use,What the process 😳 😕 mind blowing one plus.......i phone 11 liya thha selling kardiya one plus liya what the performance 👏 😳 🙌,2022-12-20,"Size: 6GB RAM, 128GB Storage Colour: Blue Tide",,Yes,Mohammad Samir Khan,5.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=85,0
Good,Decent enough at this price.,2022-11-05,,,Yes,VISHNU J,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=86,0
I no receive my mobile bill pls solve my problem,मैंने एक वनप्लस नोrd 5 ce2 का मोबाइल आर्डर किया था साथ में एक मोबाइल का कवर था मुझे मोबाइल की कवर का बिल मिल गया लेकिन जो मैंने मोबाइल लिया था उसका बिल मुझे प्राप्त नहीं हुआ और ना वह मेरी आर्डर लिस्ट से डाउनलोड हो रहा है,2022-12-14,"Size: 6GB RAM, 128GB Storage Colour: Blue Tide",,Yes,Davinder Singh,5.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=86,0
Ekadam phaadu mobile hai le lo,Bahut achcha hai 17000 mein pura Paisa vasul Ho Gaya meri jaan 🤟,2022-10-23,"Size: 6GB RAM, 128GB Storage Colour: Blue Tide",,Yes,Sagar Patel,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=87,0
Mast phone hai,Camera acha hai or bettary bahot lajawab hai,2022-12-29,"Size: 6GB RAM, 128GB Storage Colour: Blue Tide",,Yes,Kamaljeet,5.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=88,0
Finger don't work properly,Finger don't work properly.,2023-01-02,"Size: 6GB RAM, 128GB Storage Colour: Blue Tide",,Yes,DINESH RAJPUT,5.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=88,0
Medium Quality,Chalania,2022-11-02,"Size: 6GB RAM, 128GB Storage Colour: Blue Tide",,Yes,Babula Palei,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=89,0
Battery jaldi down ho jati h,Battery jaldi down ho jati h,2022-10-28,"Size: 6GB RAM, 128GB Storage Colour: Blue Tide",,Yes,Kamal kant tiwari,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=89,0
Camera is not much,The media could not be loaded.,2022-11-10,,,Yes,Amazon Customer,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=90,0
Shaaandaaar,5+ Reting_ Ghazab,2023-01-04,"Size: 6GB RAM, 128GB Storage Colour: Blue Tide","https://m.media-amazon.com/images/I/51SIShSq-sL._SY88.jpg
https://m.media-amazon.com/images/I/51jKXiEbT4L._SY88.jpg",Yes,Placeholder,5.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=90,0
Good....but not special .,Night photo,2022-10-31,,,Yes,Abhirup poddar,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=91,0
Not bad,"Normal phone, not specified",2022-10-30,"Size: 6GB RAM, 128GB Storage Colour: Blue Tide",,Yes,kannan,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=91,0
Good,Hy,2023-01-03,,,Yes,Latif Khan,5.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=91,0
Good brand at an affordable price.,All-rounder.,2023-01-05,"Size: 6GB RAM, 128GB Storage Colour: Black Dusk",https://m.media-amazon.com/images/I/61pY4jRynYL._SY88.jpg,Yes,J.Balaji,5.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=92,0
Camera not clear,Tks,2023-01-05,"Size: 6GB RAM, 128GB Storage Colour: Black Dusk",https://m.media-amazon.com/images/I/71Hnb+88gtL._SY88.jpg,Yes,Suneel kumar 8800653779,5.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=92,0
Finger print not working,I purchase this Mobile October 1 and only 2 month finger print not Working.😒😒😒😒,2022-12-10,"Size: 6GB RAM, 128GB Storage Colour: Black Dusk",,Yes,Md Marghoob Inaam,3.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=92,0
फोन ठीक-ठाक है,फोन तो अच्छा चलता है लेकिन बैटरी थोड़ा कम चलता है मिलाजुला के पैसा बैटरी बहुत कम चलता है,2022-10-14,,,Yes,pappu pandey,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=93,0
Nice.,The media could not be loaded. Camera.64mp.nice,2022-10-30,"Size: 6GB RAM, 128GB Storage Colour: Blue Tide",,Yes,Dondurao,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=93,0
After one year,After one year Battery back up go down,2022-12-11,"Size: 6GB RAM, 128GB Storage Colour: Blue Tide",,Yes,harshad Patil,3.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=94,0
OnePlus,OnePlus,2022-10-26,"Size: 6GB RAM, 128GB Storage Colour: Black Dusk",,Yes,AJAY,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=96,0
Average,"Call recieving speaker is not up to the mark, very noisy.",2022-10-21,"Size: 6GB RAM, 128GB Storage Colour: Blue Tide",,Yes,S M from hkd,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=96,0
Running smoothly,New purchasing  running smootly after one  month use give final touch review,2022-10-14,,,Yes,Shekher,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=97,0
Incoming ring tone is horribly low,"Self use, general practice.",2022-10-21,"Size: 6GB RAM, 128GB Storage Colour: Blue Tide",,Yes,Amazon Customer,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=98,0
Brand value only,Finger sensor shi mai bhot smooth hai or battery bhi kafi achi hai bss thoda camera ke mamle mai piche reh gya is phone Mai OnePlus,2022-10-08,"Size: 6GB RAM, 128GB Storage Colour: Black Dusk",,Yes,Mohd Ameen,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=98,0
Overall ok but don't have memory expantd and dual sim have to choose one dual sim or memory card,Don't have both option of memory card and sim slot only have to insert sim or memory card,2022-10-16,"Size: 6GB RAM, 128GB Storage Colour: Black Dusk",,Yes,dinakar,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=98,0
NYC product,The media could not be loaded.,2022-10-27,,https://m.media-amazon.com/images/I/61LJTQcujUL._SY88.jpg,Yes,Placeholder,4.0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 6GB RAM, 128GB Storage)",https://www.amazon.in/OnePlus-Nord-Lite-128GB-Storage/product-reviews/B09WQYFLRX/ref=zg-bs_1389432031_sccl_1/258-9771856-7503532?pd_rd_w=PE2Dg&content-id=amzn1.sym.40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_p=40a67462-811c-4fe6-92cc-c87371e20166&pf_rd_r=29MMWY2N1QW0CYJMS68M&pd_rd_wg=dwjrV&pd_rd_r=e3794eef-1e4b-4234-a0e6-4fbe6f353a59&pd_rd_i=B09WQYFLRX&psc=1&pageNumber=99,0
